gpsidx,accidx,date,time,speed,kspeed,accSpeed,d_sec,accdist,sentime,azimuth,pitch,roll,light,gps_lat,gps_lon,alti,accuracy,acc_x,acc_y,acc_z,kacc_x,kacc_y,kacc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,user_name
0,2,2017-02-24,08:18:10,0.000000,0.000000,0.203838,0,0.000000,08:18:09,224.7579345703125,-11.5194091796875,18.10403442382812,0.4897803664207458,34.03301982212256,-118.2799172681926,66.73699188232422,5,-0.4345552047654123,0.09287648896946263,0.008222385465874706,-0.43451175402451725,0.0928672023420947,0.00822156331776441,-9.85943603515625,-11.5194091796875,18.10403442382812,0.01171924037689369,0.05348160101097126,0.02395460137304473,Ying
0,3,2017-02-24,08:18:10,0.000000,0.000000,0.410437,0,0.000000,08:18:09,224.7084197998047,-11.45237731933594,17.87433242797852,0.4897803664207458,34.03301982212256,-118.2799172681926,66.73699188232422,5,-0.5155195784064415,-0.06991086155689137,0.008406432670556515,-0.4769425871413222,0.007606193086849872,0.00831839545363009,-10.02761459350586,-11.45237731933594,17.87433242797852,0.03473028377572335,-0.05912004567088702,-0.01379837023991855,Ying
0,4,2017-02-24,08:18:10,0.000000,0.000000,0.331928,0,0.000000,08:18:10,224.605224609375,-11.28480529785156,17.9399528503418,0.4897803664207458,34.03301982212256,-118.2799172681926,66.73699188232422,5,-0.3905764468170152,0.0673280395613585,-0.01060076254803211,-0.44376454866153503,0.030548676251835365,0.0010504945166738885,-9.893072128295898,-11.28480529785156,17.9399528503418,0.04427292259369527,0.02375992429735994,0.002066613005901489,Ying
0,5,2017-02-24,08:18:10,0.000000,0.000000,0.594061,0,0.000000,08:18:10,224.4770660400391,-10.79881286621094,17.92354965209961,0.4897803664207458,34.03301982212256,-118.2799172681926,66.73699188232422,5,-0.5208643155404675,-0.04266005494116015,0.01210874049244765,-0.4689157424517557,0.00666680137843241,0.004657873614892826,-10.01079177856445,-10.79881286621094,17.92354965209961,0.03227751241176037,-0.04946475513880474,0.02102059680010444,Ying
0,6,2017-02-24,08:18:10,0.000000,0.000000,0.661883,0,0.000000,08:18:10,224.4047546386719,-10.78204345703125,17.34929656982422,0.4897803664207458,34.03301982212256,-118.2799172681926,66.73699188232422,5,-0.4057475676737354,0.04815814856813789,-0.0008453762088278857,-0.4500383100647281,0.019066243090541033,0.003013260218648909,-9.859439849853516,-10.78204345703125,17.34929656982422,0.0465560505962202,-0.005537244538492752,-0.01235360534855056,Ying
0,7,2017-02-24,08:18:10,0.000000,0.000000,1.257864,0,0.000000,08:18:10,224.3482513427734,-11.45240783691406,18.10403060913086,0.4897803664207458,34.03301982212256,-118.2799172681926,66.73699188232422,5,-0.4929280802069194,-0.0357617673050741,0.03436526974028885,-0.462267213809448,0.003433460274973741,0.011952471255980153,-9.523090362548828,-11.45240783691406,18.10403060913086,0.03014724985580599,-0.032197883895167,-0.006835535569906381,Ying
0,8,2017-02-24,08:18:10,0.000000,0.000000,1.393746,0,0.000000,08:18:10,224.2958679199219,-11.2010498046875,17.89073181152344,0.4897803664207458,34.03301982212256,-118.2799172681926,66.73699188232422,5,-0.4217440613098663,0.02676109106284794,0.003691923737646284,-0.451000035410518,0.009919544439182453,0.00965568394253342,-9.70808219909668,-11.2010498046875,17.89073181152344,0.04201030093156395,-0.005366269596509665,-0.0348698334168435,Ying
1,9,2017-02-24,08:18:11,0.000000,0.000000,0.604766,1,0.000000,08:18:11,224.2810668945312,-11.21781921386719,18.20246887207031,0.4897803664207458,34.03301982212256,-118.2799172681926,66.64568328857422,5,-0.4860568707000266,-0.01677907375343814,0.0349508892415871,-0.460617290369029,0.0025952261977348406,0.016594999387863442,-10.80121612548828,-11.21781921386719,18.20246887207031,0.05342434304753456,-0.02766225424265305,-0.006905310390466456,Ying
1,10,2017-02-24,08:18:11,0.000000,0.000000,0.513770,1,0.000000,08:18:11,224.3165588378906,-11.63676452636719,17.72665405273438,0.4897803664207458,34.03301982212256,-118.2799172681926,66.64568328857422,5,-0.4216110111941949,0.01736709655387558,-0.01143321730961589,-0.449992977257771,0.006618705986696718,0.008960829801743802,-10.4816837310791,-11.63676452636719,17.72665405273438,0.07430086283266571,-0.01829218826331826,0.01293417446618784,Ying
1,11,2017-02-24,08:18:11,0.000000,0.000000,0.730287,1,0.000000,08:18:11,224.2958221435547,-10.73179626464844,17.59539031982422,0.4897803664207458,34.03301982212256,-118.2799172681926,66.64568328857422,5,-0.5286525069174121,-0.02455677850005052,0.009067666574748052,-0.47133613038056327,-0.0018403216982765674,0.008989818452136719,-10.68349266052246,-10.73179626464844,17.59539031982422,0.06273315632179753,-0.02049355722037775,-0.002037850866128633,Ying
