gpsidx,accidx,date,time,speed,kspeed,accSpeed,d_sec,accdist,sentime,azimuth,pitch,roll,light,gps_lat,gps_lon,alti,accuracy,acc_x,acc_y,acc_z,kacc_x,kacc_y,kacc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,user_name
0,2,2017-03-03,08:21:58,0.000000,0.000000,-1.433902,0,0.000000,08:21:58,300.3524475097656,-21.29685974121094,-7.257191181182861,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.506807424324146,-0.04359945845533503,-0.09972268693485313,-0.5067567491559821,-0.04359509898903079,-0.09971271576298855,-6.343837738037109,-21.29685974121094,-7.257191181182861,-0.01995506604796373,-0.02579591095072552,-0.0011057444846009,wonhee
0,3,2017-03-03,08:21:58,0.000000,0.000000,1.335087,0,0.000000,08:21:58,300.2470703125,-20.68329620361328,-7.548907279968262,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.4556424221121748,0.003602610754332776,0.1804700227335553,-0.47998373683005774,-0.018873559299552117,0.04704331811475841,-6.734249114990234,-20.68329620361328,-7.548907279968262,-0.01399437889614838,-0.06733643026599949,-0.007061904262563116,wonhee
0,4,2017-03-03,08:21:58,0.000000,0.000000,-2.003576,0,0.000000,08:21:58,300.0411224365234,-21.68730163574219,-6.382036685943604,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.5228258728334176,-0.02539353376093075,-0.226706772901606,-0.49644178429563035,-0.021378244153530342,-0.05811931876447686,-5.841861724853516,-21.68730163574219,-6.382036685943604,-0.004748948855829297,0.01464738599543581,-0.001123055031686415,wonhee
0,5,2017-03-03,08:21:58,0.000000,0.000000,1.570236,0,0.000000,08:21:58,299.9578399658203,-21.85464477539062,-7.140501499176025,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.4522121465788304,-0.005957465122974827,0.2341249017637892,-0.4820133594829678,-0.016347736053516186,0.03721548342915819,-6.009197235107422,-21.85464477539062,-7.140501499176025,-0.009375658617623957,-0.02573279403289064,-0.004677309822506166,wonhee
0,6,2017-03-03,08:21:58,0.000000,0.000000,-1.557557,0,0.000000,08:21:58,299.8729705810547,-22.13353729248047,-6.848782539367676,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.4727942243290527,-0.0243425660572914,-0.2126487519194415,-0.47925827591206405,-0.018736943330319764,-0.03745495346892955,-5.953418731689453,-22.13353729248047,-6.848782539367676,-0.009335444885163762,-0.0342951232536044,-4.527373853134705e-06,wonhee
1,7,2017-03-03,08:21:59,0.000000,0.000000,2.942584,1,0.000000,08:21:59,299.9512786865234,-21.35263061523438,-7.548903942108154,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.4838235770101026,-0.007274124630468986,0.1920430564149974,-0.4805599529205556,-0.015468618364741189,0.027980442038460063,-6.064975738525391,-21.35263061523438,-7.548903942108154,-0.01289129757263756,-0.02208772544889918,0.001205080393260855,wonhee
1,8,2017-03-03,08:21:59,0.000000,0.000000,0.176079,1,0.000000,08:21:59,300.035888671875,-21.68730163574219,-6.265347003936768,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.4960346107690327,-0.03628623460992166,-0.1885629329024039,-0.48486257302502533,-0.021256810585900038,-0.03222792493373679,-5.953411102294922,-21.68730163574219,-6.265347003936768,-0.01052720947297422,-0.02818769592572568,1.11852765783328e-05,wonhee
1,9,2017-03-03,08:21:59,0.000000,0.000000,2.819048,1,0.000000,08:21:59,300.0570983886719,-21.63152313232422,-6.323690414428711,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.4802244289211519,0.01597212530908575,0.1720687001590385,-0.48359017595857895,-0.011043676246209938,0.02381742868860085,-6.232280731201172,-21.63152313232422,-6.323690414428711,-0.008194280358064809,-0.0232813542494727,-0.002336657540435523,wonhee
1,10,2017-03-03,08:21:59,0.000000,0.000000,0.347739,1,0.000000,08:21:59,300.0170745849609,-21.07374572753906,-6.790439128875732,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.492338724420182,-0.04598807195786467,-0.1688831314126659,-0.4859730568713796,-0.020561636158773183,-0.02866927679935878,-6.232280731201172,-21.07374572753906,-6.790439128875732,-0.009373528088751895,-0.006172941090694667,0.007069627429724346,wonhee
1,11,2017-03-03,08:21:59,0.000000,0.000000,2.557146,1,0.000000,08:21:59,300.0540161132812,-20.96219635009766,-6.090320587158203,0.2719298303127289,33.95078762475757,-118.1080372209389,35.64987945556641,10,-0.4724270694085549,0.007922162711296948,0.1431645570409305,-0.48229754436997657,-0.012832959373732028,0.017955408641793298,-5.897640228271484,-20.96219635009766,-6.090320587158203,-0.01172403406685583,-0.02207946964951994,-0.001144094004298041,wonhee
