gpsidx,accidx,date,time,speed,kspeed,accSpeed,d_sec,accdist,sentime,azimuth,pitch,roll,light,gps_lat,gps_lon,alti,accuracy,acc_x,acc_y,acc_z,kacc_x,kacc_y,kacc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,user_name
0,2,2017-02-09,16:39:31,0.000000,0.000000,2.273885,0,0.000000,16:39:30,200.8151245117188,-2.849761962890625,25.28399658203125,0.4375819265842438,34.01790187236418,-118.2731349615926,63.75610371161196,5,-0.4944014354704298,0.076507261594332,0.1819658652169526,-0.49435200076470037,0.07649961170965987,0.18194767063183526,-0.8041839599609375,-2.849761962890625,25.28399658203125,-0.006044044093934831,-0.03837641762415083,0.02836772561541504,seonkim
0,3,2017-02-09,16:39:31,0.000000,0.000000,0.348246,0,0.000000,16:39:31,200.7089080810547,-3.301712036132812,23.7022705078125,0.4375819265842438,34.01790187236418,-118.2731349615926,63.75610371161196,5,-0.4722460445023944,-0.06878787088411754,-0.09800237195697611,-0.48277319157916954,0.0003999389319666591,0.03531351981048797,-1.628616333007812,-3.301712036132812,23.7022705078125,-0.06421973284227976,0.1237275347678823,-0.02773016485045007,seonkim
0,4,2017-02-09,16:39:31,0.000000,0.000000,1.769591,0,0.000000,16:39:31,200.7521514892578,-2.855377197265625,21.456787109375,0.4375819265842438,34.01790187236418,-118.2731349615926,63.75610371161196,5,-0.4296874222525325,0.0992900652410183,0.1251299301714348,-0.46237999476807423,0.0383891370555897,0.06981699892721274,-1.023483276367188,-2.855377197265625,21.456787109375,-0.06480855775929628,-0.0009723201139879298,-0.02577114355258778,seonkim
0,5,2017-02-09,16:39:31,0.000000,0.000000,-0.018691,0,0.000000,16:39:31,200.6951141357422,-0.533233642578125,19.65179443359375,0.4375819265842438,34.01790187236418,-118.2731349615926,63.75610371161196,5,-0.5308869107930332,-0.08822122717394773,-0.08884526967382254,-0.48472806131436796,-0.0029132161874219353,0.018058794897271656,-0.711456298828125,-0.533233642578125,19.65179443359375,-0.04029362729289888,0.01814651335169092,0.0422001843172866,seonkim
0,6,2017-02-09,16:39:31,0.000000,0.000000,1.859936,0,0.000000,16:39:31,200.6962280273438,0.441162109375,19.5831298828125,0.4375819265842438,34.01790187236418,-118.2731349615926,63.75610371161196,5,-0.4239733256964264,0.1476516679331155,0.1556153447572216,-0.46657187083000246,0.04208220167662368,0.05916674963079256,0.267547607421875,0.441162109375,19.5831298828125,-0.01745196093939826,0.03840677766057773,-0.03093234974516134,seonkim
1,7,2017-02-09,16:39:32,0.428918,0.224661,-1.999159,1,0.191743,16:39:32,200.6968383789062,0.1413116455078125,19.89019775390625,0.4375819265842438,34.0179033240026,-118.2731340308077,63.72144092145385,5,-0.52840783255681,-0.1261436422530852,-0.1314982072541556,-0.4842027889116884,-0.0058830274670729,0.004803590362108402,0.865875244140625,0.1413116455078125,19.89019775390625,-0.01190140059545511,0.0394712431482824,-0.04150909401441104,seonkim
1,8,2017-02-09,16:39:32,0.428918,0.224661,0.340544,1,0.191743,16:39:32,200.6873168945312,-0.15728759765625,20.635986328125,0.4375819265842438,34.0179033240026,-118.2731340308077,63.72144092145385,5,-0.4047262246246522,0.1593834650394954,0.1863537576224901,-0.46210488751161066,0.040068161904389776,0.05528234131563858,0.33856201171875,-0.15728759765625,20.635986328125,-0.007269364511480288,0.03305116070842839,-0.004079696473892385,seonkim
1,9,2017-02-09,16:39:32,0.428918,0.224661,-2.333998,1,0.191743,16:39:32,200.6703491210938,-0.8319854736328125,20.70953369140625,0.4375819265842438,34.0179033240026,-118.2731340308077,63.72144092145385,5,-0.5522670887557817,-0.1308932386527334,-0.1479292583250848,-0.4868393756599253,-0.006832231803254103,-0.0004653537667115709,-0.03924560546875,-0.8319854736328125,20.70953369140625,-0.01220606622416017,-0.04152826877425961,-0.0444556154444747,seonkim
1,10,2017-02-09,16:39:32,0.428918,0.224661,0.404679,1,0.191743,16:39:32,200.7241363525391,-0.6087493896484375,19.97149658203125,0.4375819265842438,34.0179033240026,-118.2731340308077,63.72144092145385,5,-0.3964776865260465,0.1589202477952725,0.2129520063207013,-0.4622271619617811,0.038314505580462066,0.05766407833789306,1.237747192382812,-0.6087493896484375,19.97149658203125,-0.01401621681708703,0.067151873202457,0.02178758719404725,seonkim
1,11,2017-02-09,16:39:32,0.428918,0.224661,-2.342815,1,0.191743,16:39:32,200.7016143798828,-0.7583465576171875,19.96380615234375,0.4375819265842438,34.0179033240026,-118.2731340308077,63.72144092145385,5,-0.5647994156226519,-0.1368346805352765,-0.1527926699464437,-0.49005869522299644,-0.00920975390565431,0.0005596102105909634,0.41217041015625,-0.7583465576171875,19.96380615234375,-0.02457591685536022,0.05331515344284131,0.01077008976438945,seonkim
